"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum413",41.83,-77.07,"Pennsylvania",4340,"1972-06-08",8,6,1972,1,162,1,"162_1","PO","GPORPO","NR",NA,NA,1
"Museum418",41.9,-77.12,"Pennsylvania",500,"1969",NA,NA,NA,1,163,1,"163_1","PO","GPORPO","NR",NA,NA,1
"Museum416",41.86,-77.54,"Pennsylvania",6507,"1969-06-29",29,6,1969,1,164,1,"164_1","PO","GPORPO","NR",NA,NA,1
"Museum361",41.13,-76.42,"Pennsylvania",945,"1978-06-24",24,6,1978,1,165,1,"165_1","PO","GPORPO","NR",NA,NA,1
"Museum434",42.13,-76.59,"New York",2956,"1971-07-21",21,7,1971,1,166,1,"166_1","PO","GPORPO","NR",NA,NA,1
"Museum454",42.68,-78.33,"New York",2900,"1963-05-05",5,5,1963,1,167,1,"167_1","PO","GPORPO","NR",NA,NA,1
"Museum412",41.82,-77.52,"Pennsylvania",4529,"1968",NA,NA,NA,1,168,1,"168_1","PO","GPORPO","NR",NA,NA,1
"Museum314",40.72,-77.88,"Pennsylvania",434,"1949-07-08",8,7,1949,1,169,1,"169_1","PO","GPORPO","NR",NA,NA,1
"Museum322",40.77,-77.66,"Pennsylvania",1192,"1959-07-01",1,7,1959,1,170,1,"170_1","PO","GPORPO","NR",NA,NA,1
"Museum404",41.72,-78.85,"Pennsylvania",1085,"1960-09-07",7,9,1960,1,171,1,"171_1","PO","GPORPO","NR",NA,NA,1
"Museum425",42.04,-78.86,"New York",6518,"1961-08",NA,8,NA,1,172,1,"172_1","PO","GPORPO","NR",NA,NA,1
"Museum470",45.24,-72.39,"Québec",4648,"1965-07-22",22,7,1965,1,173,1,"173_1","PO","GPORPO","NR",NA,NA,1
"Museum73",37.7900252,-80.4396745,"West Virginia",1326,"1965-08",NA,8,NA,1,174,1,"174_1","PO","GPORPO","NR",NA,NA,1
"Museum273",40.37,-79.23,"Pennsylvania",2234,"1964-08-01",1,8,1964,1,175,1,"175_1","PO","GPORPO","NR",NA,NA,1
"Museum397",41.57,-80.05,"Pennsylvania",6608,"1960-08-10",10,8,1960,1,176,1,"176_1","PO","GPORPO","NR",NA,NA,1
"Museum399",41.61,-80.1,"Pennsylvania",4881,"1960-07-02",2,7,1960,1,177,1,"177_1","PO","GPORPO","NR",NA,NA,1
"Museum365",41.17,-79.45,"Pennsylvania",8348,"1961",NA,NA,NA,1,178,1,"178_1","PO","GPORPO","NR",NA,NA,1
"Museum295",40.58,-76.06,"Pennsylvania",5150,"1948-04-25",25,4,1948,1,179,1,"179_1","PO","GPORPO","NR",NA,NA,1
"Museum303",40.63,-79.96,"Pennsylvania",806,"1959-04-26",26,4,1959,1,180,1,"180_1","PO","GPORPO","NR",NA,NA,1
"Museum393",41.51,-76.01,"Pennsylvania",2057,"1957-04-18",18,4,1957,1,181,1,"181_1","PO","GPORPO","NR",NA,NA,1
"Museum351",41.02,-77.9,"Pennsylvania",3991,"1952-06-05",5,6,1952,1,182,1,"182_1","PO","GPORPO","NR",NA,NA,1
"Museum396",41.53,-78.62,"Pennsylvania",809,"1956-08-20",20,8,1956,1,183,1,"183_1","PO","GPORPO","NR",NA,NA,1
"Museum147",38.8300058,-79.6396524,"West Virginia",NA,"1956-06-08",8,6,1956,1,184,1,"184_1","PO","GPORPO","NR",NA,NA,1
"Museum70",37.5700295,-80.3996733,"West Virginia",700,"1955-06-19",19,6,1955,1,185,1,"185_1","PO","GPORPO","NR",NA,NA,1
"Museum68",37.5300303,-80.3396717,"West Virginia",4665,"1955-06-08",8,6,1955,1,186,1,"186_1","PO","GPORPO","NR",NA,NA,1
"Museum95",38.1700179,-79.9396607,"West Virginia",1036,"1955-07-10",10,7,1955,1,187,1,"187_1","PO","GPORPO","NR",NA,NA,1
"Museum99",38.2000173,-80.0296632,"West Virginia",8000,"1954-09-24",24,9,1954,1,188,1,"188_1","PO","GPORPO","NR",NA,NA,1
