"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","count","date","survey.pass"
41,38.5625,-77.09375,13,2,2015,1,1150,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1150_1"
45,38.604166,-77.03125,3,3,2014,1,1151,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1151_1"
45,38.604166,-77.03125,3,3,2014,1,1152,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1152_1"
35,38.520834,-77.03125,3,3,2014,1,1153,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1153_1"
35,38.520834,-77.03125,3,3,2014,1,1154,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1154_1"
35,38.520834,-77.03125,3,3,2014,1,1155,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1155_1"
34,38.520834,-77.09375,13,2,2015,1,1156,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1156_1"
38,38.520834,-76.53125,28,9,2013,1,1157,"PO",1,"EBIS","adult",NA,NA,1,"9/28/2013","1157_1"
37,38.520834,-76.59375,26,4,2013,1,1158,"PO",1,"EBIS","juvenile",NA,NA,1,"4/26/2013","1158_1"
285,39.4375,-76.78125,9,5,2012,1,1159,"PO",1,"EBIS","adult",NA,NA,1,"5/9/2012","1159_1"
284,39.4375,-76.84375,28,7,2014,1,1160,"PO",1,"EBIS","larva",NA,NA,1,"7/28/2014","1160_1"
284,39.4375,-76.84375,2,5,2012,1,1161,"PO",1,"EBIS","larva",NA,NA,1,"5/2/2012","1161_1"
284,39.4375,-76.84375,3,3,2014,1,1162,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1162_1"
284,39.4375,-76.84375,3,3,2014,1,1163,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1163_1"
284,39.4375,-76.84375,3,3,2014,1,1164,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1164_1"
284,39.4375,-76.84375,3,3,2014,1,1165,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1165_1"
322,39.479166,-76.78125,4,6,2014,1,1166,"PO",1,"EBIS","adult",NA,NA,1,"6/4/2014","1166_1"
321,39.479166,-76.84375,17,3,2012,1,1167,"PO",1,"EBIS","adult",NA,NA,1,"3/17/2012","1167_1"
321,39.479166,-76.84375,3,3,2014,1,1168,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1168_1"
321,39.479166,-76.84375,3,3,2014,1,1169,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1169_1"
252,39.395834,-76.78125,1,11,2011,1,1170,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","1170_1"
252,39.395834,-76.78125,3,3,2014,1,1171,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1171_1"
252,39.395834,-76.78125,3,3,2014,1,1172,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1172_1"
251,39.395834,-76.84375,2,11,2011,1,1173,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","1173_1"
141,39.1875,-76.71875,12,3,2014,1,1174,"PO",1,"EBIS","larva",NA,NA,1,"3/12/2014","1174_1"
157,39.229166,-76.65625,13,2,2015,1,1175,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1175_1"
156,39.229166,-76.71875,14,8,2012,1,1176,"PO",1,"EBIS","adult",NA,NA,1,"8/14/2012","1176_1"
75,38.9375,-75.90625,23,11,2011,1,1177,"PO",1,"EBIS","adult",NA,NA,1,"11/23/2011","1177_1"
565,39.6875,-76.03125,21,6,2014,1,1178,"PO",1,"EBIS","adult",NA,NA,1,"6/21/2014","1178_1"
564,39.6875,-76.09375,20,12,2011,1,1179,"PO",1,"EBIS","adult",NA,NA,1,"12/20/2011","1179_1"
619,39.729166,-76.03125,14,6,2013,1,1180,"PO",1,"EBIS","adult",NA,NA,1,"6/14/2013","1180_1"
618,39.729166,-76.09375,14,6,2013,1,1181,"PO",1,"EBIS","adult",NA,NA,1,"6/14/2013","1181_1"
510,39.645834,-76.03125,17,10,2013,1,1182,"PO",1,"EBIS","adult",NA,NA,1,"10/17/2013","1182_1"
509,39.645834,-76.09375,14,6,2013,1,1183,"PO",1,"EBIS","adult",NA,NA,1,"6/14/2013","1183_1"
94,39.0625,-77.15625,12,5,2012,1,1184,"PO",1,"EBIS","adult",NA,NA,1,"5/12/2012","1184_1"
93,39.0625,-77.21875,3,12,2014,1,1185,"PO",1,"EBIS","adult",NA,NA,1,"12/3/2014","1185_1"
108,39.104166,-77.15625,7,12,2011,1,1186,"PO",1,"EBIS","adult",NA,NA,1,"12/7/2011","1186_1"
107,39.104166,-77.21875,12,4,2014,1,1187,"PO",1,"EBIS","adult",NA,NA,1,"4/12/2014","1187_1"
85,39.020834,-77.15625,23,4,2014,1,1188,"PO",1,"EBIS","adult",NA,NA,1,"4/23/2014","1188_1"
84,39.020834,-77.21875,23,4,2014,1,1189,"PO",1,"EBIS","adult",NA,NA,1,"4/23/2014","1189_1"
84,39.020834,-77.21875,3,12,2014,1,1190,"PO",1,"EBIS","adult",NA,NA,1,"12/3/2014","1190_1"
102,39.0625,-76.53125,18,10,2011,1,1191,"PO",1,"EBIS","adult",NA,NA,1,"10/18/2011","1191_1"
89,39.020834,-76.53125,25,4,2012,1,1192,"PO",1,"EBIS","adult",NA,NA,1,"4/25/2012","1192_1"
5,38.1875,-76.40625,15,11,2011,1,1193,"PO",1,"EBIS","adult",NA,NA,1,"11/15/2011","1193_1"
8,38.229166,-76.46875,3,3,2014,1,1194,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2014","1194_1"
8,38.229166,-76.46875,3,3,2014,1,1195,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1195_1"
136,39.1875,-77.03125,7,8,2013,1,1196,"PO",1,"EBIS","adult",NA,NA,1,"8/7/2013","1196_1"
135,39.1875,-77.09375,3,12,2014,1,1197,"PO",1,"EBIS","adult",NA,NA,1,"12/3/2014","1197_1"
151,39.229166,-77.03125,13,12,2011,1,1198,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","1198_1"
150,39.229166,-77.09375,7,4,2013,1,1199,"PO",1,"EBIS","adult",NA,NA,1,"4/7/2013","1199_1"
123,39.145834,-77.09375,7,2,2013,1,1200,"PO",1,"EBIS","adult",NA,NA,1,"2/7/2013","1200_1"
374,39.5625,-79.40625,6,4,2012,1,1201,"PO",1,"EBIS","larva",NA,NA,1,"4/6/2012","1201_1"
374,39.5625,-79.40625,6,4,2012,1,1202,"PO",1,"EBIS","adult",NA,NA,1,"4/6/2012","1202_1"
373,39.5625,-79.46875,10,5,2015,1,1203,"PO",1,"EBIS","adult",NA,NA,1,"5/10/2015","1203_1"
373,39.5625,-79.46875,3,3,2014,1,1204,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1204_1"
419,39.604166,-79.40625,4,4,2015,1,1205,"PO",1,"EBIS","adult",NA,NA,1,"4/4/2015","1205_1"
418,39.604166,-79.46875,17,1,2012,1,1206,"PO",1,"EBIS","adult",NA,NA,1,"1/17/2012","1206_1"
332,39.520834,-79.40625,6,4,2012,1,1207,"PO",1,"EBIS","adult",NA,NA,1,"4/6/2012","1207_1"
331,39.520834,-79.46875,28,6,2012,1,1208,"PO",1,"EBIS","adult",NA,NA,1,"6/28/2012","1208_1"
331,39.520834,-79.46875,28,6,2012,1,1209,"PO",1,"EBIS","adult",NA,NA,1,"6/28/2012","1209_1"
331,39.520834,-79.46875,3,5,2012,1,1210,"PO",1,"EBIS","adult",NA,NA,1,"5/3/2012","1210_1"
331,39.520834,-79.46875,24,12,2012,1,1211,"PO",1,"EBIS","adult",NA,NA,1,"12/24/2012","1211_1"
140,39.1875,-76.78125,14,12,2011,1,1212,"PO",1,"EBIS","adult",NA,NA,1,"12/14/2011","1212_1"
140,39.1875,-76.78125,14,12,2011,1,1213,"PO",1,"EBIS","larva",NA,NA,1,"12/14/2011","1213_1"
139,39.1875,-76.84375,26,12,2011,1,1214,"PO",1,"EBIS","adult",NA,NA,1,"12/26/2011","1214_1"
155,39.229166,-76.78125,14,12,2011,1,1215,"PO",1,"EBIS","adult",NA,NA,1,"12/14/2011","1215_1"
154,39.229166,-76.84375,26,12,2011,1,1216,"PO",1,"EBIS","adult",NA,NA,1,"12/26/2011","1216_1"
128,39.145834,-76.78125,27,12,2011,1,1217,"PO",1,"EBIS","adult",NA,NA,1,"12/27/2011","1217_1"
127,39.145834,-76.84375,5,6,2013,1,1218,"PO",1,"EBIS","adult",NA,NA,1,"6/5/2013","1218_1"
92,39.0625,-77.28125,27,2,2012,1,1219,"PO",1,"EBIS","adult",NA,NA,1,"2/27/2012","1219_1"
92,39.0625,-77.28125,1,3,2012,1,1220,"PO",1,"EBIS","adult",NA,NA,1,"3/1/2012","1220_1"
91,39.0625,-77.34375,12,3,2013,1,1221,"PO",1,"EBIS","adult",NA,NA,1,"3/12/2013","1221_1"
106,39.104166,-77.28125,8,11,2014,1,1222,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2014","1222_1"
105,39.104166,-77.34375,17,12,2014,1,1223,"PO",1,"EBIS","adult",NA,NA,1,"12/17/2014","1223_1"
306,39.479166,-77.78125,24,11,2013,1,1224,"PO",1,"EBIS","adult",NA,NA,1,"11/24/2013","1224_1"
542,39.6875,-77.53125,14,5,2012,1,1225,"PO",1,"EBIS","adult",NA,NA,1,"5/14/2012","1225_1"
541,39.6875,-77.59375,18,11,2013,1,1226,"PO",1,"EBIS","adult",NA,NA,1,"11/18/2013","1226_1"
596,39.729166,-77.53125,18,11,2013,1,1227,"PO",1,"EBIS","adult",NA,NA,1,"11/18/2013","1227_1"
595,39.729166,-77.59375,18,11,2013,1,1228,"PO",1,"EBIS","adult",NA,NA,1,"11/18/2013","1228_1"
487,39.645834,-77.53125,12,11,2011,1,1229,"PO",1,"EBIS","adult",NA,NA,1,"11/12/2011","1229_1"
487,39.645834,-77.53125,27,8,2014,1,1230,"PO",1,"EBIS","adult",NA,NA,1,"8/27/2014","1230_1"
487,39.645834,-77.53125,27,8,2014,1,1231,"PO",1,"EBIS","larva",NA,NA,1,"8/27/2014","1231_1"
487,39.645834,-77.53125,25,10,2011,1,1232,"PO",1,"EBIS","adult",NA,NA,1,"10/25/2011","1232_1"
486,39.645834,-77.59375,18,11,2013,1,1233,"PO",1,"EBIS","adult",NA,NA,1,"11/18/2013","1233_1"
486,39.645834,-77.59375,8,4,2014,1,1234,"PO",1,"EBIS","adult",NA,NA,1,"4/8/2014","1234_1"
17,38.3125,-76.40625,17,1,2012,1,1235,"PO",1,"EBIS","adult",NA,NA,1,"1/17/2012","1235_1"
19,38.354166,-76.40625,14,12,2011,1,1236,"PO",1,"EBIS","adult",NA,NA,1,"12/14/2011","1236_1"
19,38.354166,-76.40625,17,1,2012,1,1237,"PO",1,"EBIS","adult",NA,NA,1,"1/17/2012","1237_1"
12,38.270834,-76.40625,26,3,2013,1,1238,"PO",1,"EBIS","adult",NA,NA,1,"3/26/2013","1238_1"
68,38.895834,-76.59375,13,2,2015,1,1239,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1239_1"
68,38.895834,-76.59375,13,2,2015,1,1240,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1240_1"
68,38.895834,-76.59375,13,2,2015,1,1241,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1241_1"
104,39.104166,-77.40625,7,5,2012,1,1242,"PO",1,"EBIS","larva",NA,NA,1,"5/7/2012","1242_1"
103,39.104166,-77.46875,25,11,2014,1,1243,"PO",1,"EBIS","adult",NA,NA,1,"11/25/2014","1243_1"
142,39.1875,-75.84375,28,12,2012,1,1244,"PO",1,"EBIS","adult",NA,NA,1,"12/28/2012","1244_1"
142,39.1875,-75.84375,28,12,2012,1,1245,"PO",1,"EBIS","adult",NA,NA,1,"12/28/2012","1245_1"
159,39.229166,-75.84375,11,11,2012,1,1246,"PO",1,"EBIS","adult",NA,NA,1,"11/11/2012","1246_1"
195,39.3125,-76.90625,29,12,2011,1,1247,"PO",1,"EBIS","adult",NA,NA,1,"12/29/2011","1247_1"
194,39.3125,-76.96875,20,12,2011,1,1248,"PO",1,"EBIS","adult",NA,NA,1,"12/20/2011","1248_1"
222,39.354166,-76.90625,29,12,2011,1,1249,"PO",1,"EBIS","adult",NA,NA,1,"12/29/2011","1249_1"
221,39.354166,-76.96875,29,12,2011,1,1250,"PO",1,"EBIS","adult",NA,NA,1,"12/29/2011","1250_1"
173,39.270834,-76.90625,29,12,2011,1,1251,"PO",1,"EBIS","adult",NA,NA,1,"12/29/2011","1251_1"
172,39.270834,-76.96875,29,12,2011,1,1252,"PO",1,"EBIS","adult",NA,NA,1,"12/29/2011","1252_1"
180,39.3125,-79.40625,7,6,2015,1,1253,"PO",1,"EBIS","larva",NA,NA,1,"6/7/2015","1253_1"
179,39.3125,-79.46875,23,9,2014,1,1254,"PO",1,"EBIS","adult",NA,NA,1,"9/23/2014","1254_1"
179,39.3125,-79.46875,3,5,2015,1,1255,"PO",1,"EBIS","adult",NA,NA,1,"5/3/2015","1255_1"
205,39.354166,-79.40625,19,4,2012,1,1256,"PO",1,"EBIS","adult",NA,NA,1,"4/19/2012","1256_1"
204,39.354166,-79.46875,14,6,2015,1,1257,"PO",1,"EBIS","adult",NA,NA,1,"6/14/2015","1257_1"
204,39.354166,-79.46875,13,5,2014,1,1258,"PO",1,"EBIS","adult",NA,NA,1,"5/13/2014","1258_1"
161,39.270834,-79.40625,21,4,2015,1,1259,"PO",1,"EBIS","adult",NA,NA,1,"4/21/2015","1259_1"
160,39.270834,-79.46875,23,9,2014,1,1260,"PO",1,"EBIS","adult",NA,NA,1,"9/23/2014","1260_1"
548,39.6875,-77.15625,28,5,2012,1,1261,"PO",1,"EBIS","adult",NA,NA,1,"5/28/2012","1261_1"
548,39.6875,-77.15625,5,7,2014,1,1262,"PO",1,"EBIS","adult",NA,NA,1,"7/5/2014","1262_1"
547,39.6875,-77.21875,30,7,2014,1,1263,"PO",1,"EBIS","adult",NA,NA,1,"7/30/2014","1263_1"
547,39.6875,-77.21875,10,8,2014,1,1264,"PO",1,"EBIS","adult",NA,NA,1,"8/10/2014","1264_1"
602,39.729166,-77.15625,20,8,2013,1,1265,"PO",1,"EBIS","adult",NA,NA,1,"8/20/2013","1265_1"
601,39.729166,-77.21875,13,11,2011,1,1266,"PO",1,"EBIS","adult",NA,NA,1,"11/13/2011","1266_1"
493,39.645834,-77.15625,5,7,2014,1,1267,"PO",1,"EBIS","adult",NA,NA,1,"7/5/2014","1267_1"
492,39.645834,-77.21875,10,8,2014,1,1268,"PO",1,"EBIS","adult",NA,NA,1,"8/10/2014","1268_1"
492,39.645834,-77.21875,16,6,2013,1,1269,"PO",1,"EBIS","adult",NA,NA,1,"6/16/2013","1269_1"
289,39.4375,-76.53125,1,4,2013,1,1270,"PO",1,"EBIS","adult",NA,NA,1,"4/1/2013","1270_1"
289,39.4375,-76.53125,2,5,2012,1,1271,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","1271_1"
288,39.4375,-76.59375,15,10,2013,1,1272,"PO",1,"EBIS","adult",NA,NA,1,"10/15/2013","1272_1"
325,39.479166,-76.59375,1,7,2014,1,1273,"PO",1,"EBIS","adult",NA,NA,1,"7/1/2014","1273_1"
255,39.395834,-76.53125,11,3,2013,1,1274,"PO",1,"EBIS","adult",NA,NA,1,"3/11/2013","1274_1"
398,39.5625,-77.15625,10,11,2013,1,1275,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1275_1"
398,39.5625,-77.15625,14,12,2013,1,1276,"PO",1,"EBIS","larva",NA,NA,1,"12/14/2013","1276_1"
397,39.5625,-77.21875,23,6,2013,1,1277,"PO",1,"EBIS","adult",NA,NA,1,"6/23/2013","1277_1"
397,39.5625,-77.21875,6,9,2011,1,1278,"PO",1,"EBIS","adult",NA,NA,1,"9/6/2011","1278_1"
444,39.604166,-77.15625,22,4,2012,1,1279,"PO",1,"EBIS","larva",NA,NA,1,"4/22/2012","1279_1"
443,39.604166,-77.21875,31,10,2013,1,1280,"PO",1,"EBIS","adult",NA,NA,1,"10/31/2013","1280_1"
355,39.520834,-77.15625,12,7,2013,1,1281,"PO",1,"EBIS","adult",NA,NA,1,"7/12/2013","1281_1"
355,39.520834,-77.15625,6,9,2011,1,1282,"PO",1,"EBIS","adult",NA,NA,1,"9/6/2011","1282_1"
355,39.520834,-77.15625,6,9,2011,1,1283,"PO",1,"EBIS","juvenile",NA,NA,1,"9/6/2011","1283_1"
354,39.520834,-77.21875,23,6,2013,1,1284,"PO",1,"EBIS","adult",NA,NA,1,"6/23/2013","1284_1"
354,39.520834,-77.21875,10,11,2013,1,1285,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1285_1"
60,38.8125,-76.84375,9,11,2014,1,1286,"PO",1,"EBIS","adult",NA,NA,1,"11/9/2014","1286_1"
64,38.854166,-76.84375,19,6,2012,1,1287,"PO",1,"EBIS","adult",NA,NA,1,"6/19/2012","1287_1"
56,38.770834,-76.78125,30,3,2012,1,1288,"PO",1,"EBIS","adult",NA,NA,1,"3/30/2012","1288_1"
56,38.770834,-76.78125,30,3,2012,1,1289,"PO",1,"EBIS","adult",NA,NA,1,"3/30/2012","1289_1"
189,39.3125,-77.28125,10,11,2013,1,1290,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1290_1"
189,39.3125,-77.28125,12,10,2011,1,1291,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1291_1"
189,39.3125,-77.28125,12,10,2011,1,1292,"PO",1,"EBIS","juvenile",NA,NA,1,"10/12/2011","1292_1"
188,39.3125,-77.34375,1,11,2011,1,1293,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","1293_1"
188,39.3125,-77.34375,21,11,2011,1,1294,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","1294_1"
216,39.354166,-77.28125,21,11,2011,1,1295,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","1295_1"
215,39.354166,-77.34375,21,11,2011,1,1296,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","1296_1"
215,39.354166,-77.34375,12,10,2011,1,1297,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1297_1"
167,39.270834,-77.28125,2,11,2011,1,1298,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","1298_1"
167,39.270834,-77.28125,2,11,2011,1,1299,"PO",1,"EBIS","larva",NA,NA,1,"11/2/2011","1299_1"
167,39.270834,-77.28125,8,1,2012,1,1300,"PO",1,"EBIS","adult",NA,NA,1,"1/8/2012","1300_1"
167,39.270834,-77.28125,10,11,2013,1,1301,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1301_1"
166,39.270834,-77.34375,16,5,2014,1,1302,"PO",1,"EBIS","adult",NA,NA,1,"5/16/2014","1302_1"
166,39.270834,-77.34375,1,11,2011,1,1303,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","1303_1"
166,39.270834,-77.34375,1,11,2011,1,1304,"PO",1,"EBIS","juvenile",NA,NA,1,"11/1/2011","1304_1"
277,39.4375,-77.28125,7,11,2013,1,1305,"PO",1,"EBIS","adult",NA,NA,1,"11/7/2013","1305_1"
277,39.4375,-77.28125,12,10,2011,1,1306,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1306_1"
277,39.4375,-77.28125,12,10,2011,1,1307,"PO",1,"EBIS","juvenile",NA,NA,1,"10/12/2011","1307_1"
276,39.4375,-77.34375,7,11,2013,1,1308,"PO",1,"EBIS","adult",NA,NA,1,"11/7/2013","1308_1"
314,39.479166,-77.28125,8,11,2011,1,1309,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","1309_1"
314,39.479166,-77.28125,10,11,2012,1,1310,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","1310_1"
313,39.479166,-77.34375,20,11,2011,1,1311,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","1311_1"
244,39.395834,-77.28125,12,10,2011,1,1312,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1312_1"
243,39.395834,-77.34375,10,11,2012,1,1313,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","1313_1"
243,39.395834,-77.34375,19,5,2014,1,1314,"PO",1,"EBIS","adult",NA,NA,1,"5/19/2014","1314_1"
70,38.9375,-76.90625,1,9,2014,1,1315,"PO",1,"EBIS","juvenile",NA,NA,1,"9/1/2014","1315_1"
79,38.979166,-76.96875,3,12,2014,1,1316,"PO",1,"EBIS","adult",NA,NA,1,"12/3/2014","1316_1"
79,38.979166,-76.96875,18,12,2014,1,1317,"PO",1,"EBIS","adult",NA,NA,1,"12/18/2014","1317_1"
65,38.895834,-76.90625,19,6,2012,1,1318,"PO",1,"EBIS","adult",NA,NA,1,"6/19/2012","1318_1"
78,38.979166,-77.09375,18,12,2014,1,1319,"PO",1,"EBIS","adult",NA,NA,1,"12/18/2014","1319_1"
116,39.145834,-77.53125,2,11,2014,1,1320,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2014","1320_1"
267,39.4375,-79.09375,26,5,2014,1,1321,"PO",1,"EBIS","adult",NA,NA,1,"5/26/2014","1321_1"
303,39.479166,-79.03125,26,5,2014,1,1322,"PO",1,"EBIS","adult",NA,NA,1,"5/26/2014","1322_1"
302,39.479166,-79.09375,12,7,2014,1,1323,"PO",1,"EBIS","adult",NA,NA,1,"7/12/2014","1323_1"
302,39.479166,-79.09375,30,4,2015,1,1324,"PO",1,"EBIS","adult",NA,NA,1,"4/30/2015","1324_1"
401,39.5625,-76.96875,20,11,2011,1,1325,"PO",1,"EBIS","larva",NA,NA,1,"11/20/2011","1325_1"
448,39.604166,-76.90625,20,11,2011,1,1326,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","1326_1"
447,39.604166,-76.96875,20,11,2011,1,1327,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","1327_1"
359,39.520834,-76.90625,20,11,2011,1,1328,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","1328_1"
358,39.520834,-76.96875,20,11,2011,1,1329,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","1329_1"
291,39.4375,-76.40625,25,9,2014,1,1330,"PO",1,"EBIS","adult",NA,NA,1,"9/25/2014","1330_1"
290,39.4375,-76.46875,31,7,2014,1,1331,"PO",1,"EBIS","adult",NA,NA,1,"7/31/2014","1331_1"
290,39.4375,-76.46875,2,11,2011,1,1332,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","1332_1"
327,39.479166,-76.40625,22,8,2014,1,1333,"PO",1,"EBIS","adult",NA,NA,1,"8/22/2014","1333_1"
327,39.479166,-76.40625,2,11,2011,1,1334,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","1334_1"
326,39.479166,-76.46875,18,5,2014,1,1335,"PO",1,"EBIS","adult",NA,NA,1,"5/18/2014","1335_1"
257,39.395834,-76.40625,25,9,2014,1,1336,"PO",1,"EBIS","adult",NA,NA,1,"9/25/2014","1336_1"
256,39.395834,-76.46875,25,9,2014,1,1337,"PO",1,"EBIS","adult",NA,NA,1,"9/25/2014","1337_1"
345,39.520834,-77.78125,5,7,2014,1,1338,"PO",1,"EBIS","adult",NA,NA,1,"7/5/2014","1338_1"
281,39.4375,-77.03125,13,9,2011,1,1339,"PO",1,"EBIS","adult",NA,NA,1,"9/13/2011","1339_1"
280,39.4375,-77.09375,13,9,2011,1,1340,"PO",1,"EBIS","adult",NA,NA,1,"9/13/2011","1340_1"
318,39.479166,-77.03125,26,10,2011,1,1341,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2011","1341_1"
317,39.479166,-77.09375,26,10,2011,1,1342,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2011","1342_1"
317,39.479166,-77.09375,6,9,2011,1,1343,"PO",1,"EBIS","adult",NA,NA,1,"9/6/2011","1343_1"
248,39.395834,-77.03125,26,10,2011,1,1344,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2011","1344_1"
247,39.395834,-77.09375,26,10,2011,1,1345,"PO",1,"EBIS","larva",NA,NA,1,"10/26/2011","1345_1"
193,39.3125,-77.03125,27,12,2011,1,1346,"PO",1,"EBIS","adult",NA,NA,1,"12/27/2011","1346_1"
192,39.3125,-77.09375,20,12,2011,1,1347,"PO",1,"EBIS","adult",NA,NA,1,"12/20/2011","1347_1"
220,39.354166,-77.03125,10,12,2011,1,1348,"PO",1,"EBIS","adult",NA,NA,1,"12/10/2011","1348_1"
219,39.354166,-77.09375,20,12,2011,1,1349,"PO",1,"EBIS","adult",NA,NA,1,"12/20/2011","1349_1"
171,39.270834,-77.03125,28,12,2011,1,1350,"PO",1,"EBIS","larva",NA,NA,1,"12/28/2011","1350_1"
170,39.270834,-77.09375,7,2,2012,1,1351,"PO",1,"EBIS","adult",NA,NA,1,"2/7/2012","1351_1"
396,39.5625,-77.28125,8,11,2011,1,1352,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","1352_1"
396,39.5625,-77.28125,30,10,2013,1,1353,"PO",1,"EBIS","adult",NA,NA,1,"10/30/2013","1353_1"
396,39.5625,-77.28125,22,5,2014,1,1354,"PO",1,"EBIS","adult",NA,NA,1,"5/22/2014","1354_1"
395,39.5625,-77.34375,10,11,2012,1,1355,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","1355_1"
395,39.5625,-77.34375,8,11,2011,1,1356,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","1356_1"
395,39.5625,-77.34375,8,11,2011,1,1357,"PO",1,"EBIS","juvenile",NA,NA,1,"11/8/2011","1357_1"
442,39.604166,-77.28125,7,4,2014,1,1358,"PO",1,"EBIS","adult",NA,NA,1,"4/7/2014","1358_1"
441,39.604166,-77.34375,13,11,2011,1,1359,"PO",1,"EBIS","adult",NA,NA,1,"11/13/2011","1359_1"
441,39.604166,-77.34375,8,11,2011,1,1360,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","1360_1"
441,39.604166,-77.34375,30,10,2013,1,1361,"PO",1,"EBIS","adult",NA,NA,1,"10/30/2013","1361_1"
353,39.520834,-77.28125,30,10,2013,1,1362,"PO",1,"EBIS","adult",NA,NA,1,"10/30/2013","1362_1"
353,39.520834,-77.28125,8,11,2011,1,1363,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","1363_1"
352,39.520834,-77.34375,7,4,2014,1,1364,"PO",1,"EBIS","adult",NA,NA,1,"4/7/2014","1364_1"
352,39.520834,-77.34375,12,10,2011,1,1365,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1365_1"
352,39.520834,-77.34375,12,10,2011,1,1366,"PO",1,"EBIS","juvenile",NA,NA,1,"10/12/2011","1366_1"
83,38.979166,-76.09375,23,9,2011,1,1367,"PO",1,"EBIS","adult",NA,NA,1,"9/23/2011","1367_1"
13,38.270834,-75.21875,21,4,2013,1,1368,"PO",1,"ECIR","larva",NA,NA,1,"4/21/2013","1368_1"
3,38.0625,-75.46875,10,1,2012,1,1369,"PO",1,"ECIR","larva",NA,NA,1,"1/10/2012","1369_1"
2,38.020834,-75.40625,30,4,2013,1,1370,"PO",1,"ECIR","larva",NA,NA,1,"4/30/2013","1370_1"
1,38.020834,-75.46875,7,4,2013,1,1371,"PO",1,"ECIR","larva",NA,NA,1,"4/7/2013","1371_1"
458,39.604166,-76.21875,15,2,2014,1,1372,"PO",1,"ELON","adult",NA,NA,1,"2/15/2014","1372_1"
516,39.6875,-79.34375,10,5,2015,1,1373,"PO",1,"ELON","adult",NA,NA,1,"5/10/2015","1373_1"
